,date,R,month,AvgHumidity,beta,AR,AC,AI,AF,ABK,AV,const,cityID,city,cityID2,TierID,tmax,city_coord,tmin,rhum,uwnd,vwnd,hpbl,wnd,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta1sd,beta2sd,beta3sd,beta4sd,beta5sd,beta6sd,beta7sd,beta8sd,beta9sd,beta10sd,R_est,R_est_2sdevL,R_est_2sdevU,CI,PI,year,other_contri,AR_contri,AC_contri,AI_contri,AF_contri,ABK_contri,AV_contri,rhum_contri,pbl_contri,primary_contri,SA_contri,R_est2,R_estratio,other_contrisd,AR_contrisd,AC_contrisd,AI_contrisd,AF_contrisd,ABK_contrisd,AV_contrisd,rhum_contrisd,pbl_contrisd,SA_contrisd
158,2014-03-01,26.49499244,3,0.45,1.181818182,22910.80983,441.1731837,1126.829691,2.103448276,2,6395605.094,1,1,Agra,7,2,28.34,Agra,14.75,40.98999,-1.4600067,-2.1900024,1385.4597,2.632058145,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,53.30558094276271,11.775181447665467,94.83598043785996,74.05895862713766,76.73191290049881,2014,0.27764473676923984,0.5040043675410356,0.0038871578049828382,0.028101967555606466,0.0019911189000438455,0.034169210262293484,0.0007905571521585905,-1.4269157416832776,8.841666031012272,0.5729443792161208,0.4270556207838792,440.58871868939053,8.265339405314355,0.11891271338530147,0.11154866353413997,0.0031058314666537012,0.015199378774978553,0.0013605162250981497,0.019967022329565917,0.0007167346808701491,0.9819796907272319,2.0123253929240246,0.14805554627907402
159,2014-04-01,33.40971147,4,0.35,1.090909091,17183.107369999998,330.8798878,1126.829691,18.03333333,2,6395605.094,1,1,Agra,7,2,34.81,Agra,19.57,29.450012,-1.3800049,-2.9199982,1735.175,3.229675373,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,42.02982385666231,2.283767681875734,81.7758800314489,63.15120191819985,66.26561256147036,2014,0.3521312399418669,0.4794139578810734,0.0036975030944654146,0.03564116069805559,0.0216499291191154,0.04333612269227354,0.0010026477486079154,-1.3002327588237155,14.044251618344447,0.5847413212335912,0.41525867876640893,575.0054566139835,13.68089142069619,0.15081460465076293,0.10610619614698494,0.002954297724707582,0.019277066645162707,0.01479322999652747,0.025323773152237744,0.0009090201918500963,0.8947985680478464,3.1964116329525307,0.18966484604588066
160,2014-05-01,41.93891626,5,0.34,1.090909091,17183.107369999998,330.8798878,1126.829691,27.96666667,2,6395605.094,1,1,Agra,7,2,39.44,Agra,23.91,32.25,-0.29000854,-2.1699982,1994.6936,2.18929147,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,45.2089243092255,6.679692872046214,83.73815574640476,65.27082540997328,68.28863561481414,2014,0.32736930186513225,0.44570147403518334,0.0034374939493557605,0.033134867265147167,0.03121436978188309,0.04028871801789984,0.0009321413616485949,-1.3237279620282145,15.009454560698723,0.5547090644111177,0.44529093558888216,658.5947920118374,14.567804964946758,0.14020929197800508,0.0986447875568716,0.0027465509274296005,0.017921499525791505,0.02132853871435311,0.023543000441561723,0.0008450977131037927,0.9109675762817248,3.416087696650463,0.1651720060745611
161,2014-06-01,44.80957073,6,0.46,1.181818182,15273.87322,294.1154558,1126.829691,5.5,0,6395605.094,1,1,Agra,7,2,42.49,Agra,28.62,26.899994,3.2700043,-0.8899994000000001,2084.6710000000007,3.388956632,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,35.880475491423624,-2.4280408929996757,74.18899187584695,66.34686229211415,69.3178421507941,2014,0.4124809882389198,0.4991804083140117,0.003849952788582423,0.04174949427702906,0.0077346833390923315,0.0,0.0011744857805561287,-1.3911923823162617,19.764790941505623,0.5536890244992716,0.44631097550072857,693.9200922548514,19.339768571927554,0.176661852488517,0.11048100174513001,0.0030761047314782856,0.022580852245477925,0.005285049616373851,0.0,0.0010648119352471,0.9573954687173338,4.498381929143383,0.22455436334264536
162,2014-07-01,50.49448837,7,0.72,1.272727273,14319.25614,275.7332398,563.4148456,0.387096774,0,6395605.094,1,1,Agra,7,2,37.41,Agra,26.32,56.050003,1.7700043,0.45999146,1574.0604,1.828799433,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,46.960613851499865,10.428232643443325,83.49299505955642,53.08611915374136,56.75555612659323,2014,0.31515801807842136,0.35756354366695875,0.0027577259431787785,0.01594944767107538,0.0004159334278165144,0.0,0.0008973713247771736,-2.214802843982976,11.402511468858226,0.37758402203380664,0.6224159779661934,463.992028357272,9.880450664987478,0.13497931029028232,0.07913767814984835,0.002203417622961598,0.008626502607857791,0.00028420411111189635,0.0,0.0008135745130254229,1.5241904957825754,2.5951628676551377,0.17223276524922013
163,2014-08-01,33.49542048,8,0.77,1.272727273,11455.40492,220.58659190000003,563.4148456,1.535714286,0,6395605.094,1,1,Agra,7,2,35.14,Agra,24.37,58.5,2.3399963,0.55999756,1074.379,2.406071477,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,43.7917441078827,7.473963442286013,80.10952477347941,46.17419872462215,50.34991293234325,2014,0.33796356575167086,0.3067501211530305,0.0023658249891498804,0.017103585812451173,0.001769523034767254,0.0,0.0009623071453937397,-2.4788875216237964,8.345995734929806,0.3289513621347926,0.6710486378652075,286.1362693940847,6.534023141192473,0.14474671876205852,0.06789140780763196,0.001890289528888779,0.009250735866070371,0.0012091014752723974,0.0,0.000872446606636334,1.7059291804855818,1.899512952392303,0.19184224753719462
164,2014-09-01,32.13392296,9,0.67,1.272727273,11455.40492,220.58659190000003,563.4148456,0.7333333329999999,0,6395605.094,1,1,Agra,7,2,33.919979999999995,Agra,22.55,57.97,1.6000061,-0.33000183,939.6875,1.6336831790000002,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,45.110737388896474,11.070088290862843,79.15138648693011,46.01843446171068,50.20710522167563,2014,0.328081845827411,0.2977810514332658,0.0022966506097146363,0.016603493903658336,0.0008202751182822599,0.0,0.000934170237586103,-2.384605666884401,7.086249076085033,0.3184356413025071,0.6815643586974928,241.2594817079326,5.348160896330549,0.14051446807083087,0.06590633028684477,0.001835019335314229,0.008980253511800913,0.000560487677276703,0.0,0.0008469371319789802,1.6410459755046314,1.612799997915973,0.17874322878387686
165,2014-10-01,63.12174526,10,0.54,1.181818182,20046.9586,386.0265358,1126.829691,3.806451613,2,6395605.094,1,1,Agra,7,2,32.21,Agra,17.55,31.690002000000003,-0.7700043000000001,-1.6499939,888.3468,1.82082028,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,48.7420775522195,12.750639781109701,84.73351532332931,67.6392416610132,70.55582270026049,2014,0.303639375513464,0.4822930430413152,0.0037197081765660725,0.030733029477075707,0.003940527072584505,0.03736832106583082,0.0008645734933871484,-1.2064558338330995,6.199995806279682,0.5589192023267595,0.44108079767324077,285.4384096915196,5.856098550286805,0.1300459805327911,0.10674340908105699,0.0029720395417800584,0.01662242883884697,0.0026925318310080226,0.021836445601530592,0.0007838393532708414,0.8302628473254693,1.4110925422016485,0.14781504505573215
166,2014-11-01,80.00000002,11,0.56,1.181818182,28638.51229,551.4664797,1126.829691,13.8,2,6395605.094,1,1,Agra,7,2,27.41,Agra,13.66,28.559998,-0.66999817,-2.550003,850.8333,2.636553214,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,56.85006955763257,14.033501165907724,99.66663794935741,92.32929155720218,94.48679899270849,2014,0.26033414038624936,0.5907258737954105,0.004556001572454666,0.02634986584612111,0.012248590756051302,0.03203882805350807,0.0007412674881874783,-0.9322241936974482,5.091272805433588,0.6666604275117332,0.3333395724882668,289.14190853532256,5.086043179634122,0.11149874253113747,0.13074228316394498,0.003640236325809756,0.01425172777929436,0.008369367825210264,0.01872211825344598,0.0006720477009597516,0.6415411917283718,1.1587519267004673,0.13243313930321782
167,2014-12-01,60.54701063,12,0.64,1.272727273,28638.51229,551.4664797,1126.829691,0.483870968,2,7994506.3670000015,1,1,Agra,7,2,21.25,Agra,8.87,45.39001500000001,-1.6699982,-2.2400055,594.3589,2.794014787,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,61.824587329497746,17.216922229810734,106.43225242918476,98.82892453732607,100.84747606974676,2014,0.23938718604472392,0.543195004857547,0.004189417471051242,0.024229708128946138,0.0003949174987555125,0.029460926179412324,0.000852029711841031,-1.3623612978132118,3.2703966849301342,0.6023220038475533,0.397677996152447,170.00182373511808,2.7497445770091993,0.10252735266474483,0.12022252332038896,0.0033473363473591126,0.013105008065015593,0.00026984408847719827,0.01721570286109782,0.0007724669139237142,0.937554395683661,0.7443283054275233,0.13080197322895937
168,2015-01-01,75.18796994,1,0.64,1.272727273,28329.92559,556.5861529,1202.400559,0.129032258,2,8577014.252,1,1,Agra,7,2,20.5,Agra,9.03998,48.210007,-0.5299988,-1.4600067,596.7339,1.553228345,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,64.81141166091781,22.998316726008373,106.62450659582727,139.5084529096984,140.94561198452115,2015,0.22835506294193827,0.5125786266004477,0.004033449861828613,0.024663165409069463,0.00010045807567455692,0.02810322374887105,0.0008719848990066498,-1.380317236288065,3.1321468765895997,0.5703509085948981,0.42964909140510216,165.30381349468755,2.550535611838371,0.09780239476416253,0.11344635966629711,0.0032227185333147646,0.013339450061659774,6.864223020250715e-05,0.016422319738121777,0.0007905586795421786,0.9499113740217463,0.7128632400298105,0.11769180990061771
169,2015-02-01,54.28397372,2,0.55,1.181818182,24552.60218,482.3746658,1202.400559,1.208333333,2,7719312.827,1,1,Agra,7,2,25.84,Agra,12.22998,42.25,-1.3800049,-0.94999695,928.7232,1.67538286,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,57.879222924247706,18.21757679968551,97.54086904880987,119.46806889078577,121.14320694503336,2015,0.2557051259750845,0.497440768458919,0.003914330981293494,0.027617070261647534,0.0010534213177344248,0.03146914404450148,0.0008787801988003341,-1.35455679463984,5.458539943761274,0.5623735152628964,0.4376264847371037,284.88511161113433,4.922061790359415,0.10951617779630235,0.11009597631010633,0.003127542781261609,0.014937114660437094,0.0007197946815784825,0.018389219329493278,0.0007967194321401972,0.9321834663508423,1.2423403574160221,0.12904793749811067
170,2015-03-01,26.33343886,3,0.45,1.181818182,22663.94047,445.2689223,1202.400559,3.096774194,2,6861611.4010000015,1,1,Agra,7,2,27.18,Agra,14.93,50.42,-2.0200043,-1.2400055,1385.4597,2.3702385980000003,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,56.8654434798829,14.485849346766301,99.2450376129995,107.09289815430904,108.95845969690859,2015,0.2602637574508763,0.4673621425076599,0.0036776441142414933,0.028109418802897218,0.002747888757592713,0.0320301661593709,0.0007950638389611787,-1.6453095117673429,8.288164400788222,0.5347223241807234,0.46527767581927687,422.9561253289959,7.437840970652479,0.1114685981606062,0.10343883057508833,0.0029384304384358372,0.015203408895990334,0.0018776112463134965,0.018717056613673635,0.0007208205318657604,1.132274652468222,1.886350787955013,0.14212423558905934
171,2015-04-01,43.32911801,4,0.35,1.090909091,16997.95535,333.9516917,1202.400559,17.5862069,2,6861611.4010000015,1,1,Agra,7,2,33.88,Agra,19.66,41.410004,-2.8899994,-1.7700043,1735.175,3.388954375,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,45.6681453883697,3.673690173581395,87.662600603158,88.75312867545189,90.99546666793334,2015,0.32407740369841853,0.436465427972018,0.0034345197575364073,0.035001521357939526,0.019431075611388043,0.03988359036473641,0.0009900042450346508,-1.6826163126331672,12.925364424104412,0.5352061393086531,0.464793860691347,552.677341091368,12.102031654478315,0.1387994019590296,0.0966006215515007,0.0027441745539958876,0.018931107929262694,0.013277104466147271,0.02330626120073808,0.0008975573425495485,1.1579485725926355,2.9417576904840708,0.18365589839750016
172,2015-05-01,45.51724138,5,0.34,1.090909091,16997.95535,333.9516917,1202.400559,35.03333333,2,6861611.4010000015,1,1,Agra,7,2,40.75,Agra,23.58002,22.209991,-1.6300049,-2.5400085,1994.6936,3.018038958,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,40.50006159321409,0.9011260251162216,80.09899716131194,92.72069050401704,94.86929720397093,2015,0.36543188842123997,0.4921613903165738,0.0038727878787394557,0.03946795395630547,0.043647946469242,0.044973008230983685,0.001116335531818573,-1.0176206151393388,16.7545743997358,0.6252394223836629,0.3747605776163368,677.4698466719491,16.727625095401365,0.15651115131997234,0.1089275190228349,0.0030943499237528756,0.021346846282854662,0.029824306003178203,0.02628029892065552,0.001012091774715214,0.7003095892357091,3.8132695120993043,0.19049134083520253
173,2015-06-01,29.81533417,6,0.46,1.181818182,15109.29365,296.8459482,1202.400559,5.034482758999999,0,6861611.4010000015,1,1,Agra,7,2,40.45,Agra,26.15,34.97,0.41000366,-1.3699951,2084.6710000000007,1.43003132,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,42.14914482190733,7.5954081448548125,76.70288149895984,89.21394709914159,91.44498598306022,2015,0.3511343836682623,0.420360533490683,0.003307791326904555,0.037923772189031486,0.0060270407642918885,0.0,0.0010726589587612826,-1.5395722067192812,16.825254698909283,0.4686917967296722,0.5313082032703279,678.8334174713934,16.105508672587938,0.15038766018306352,0.09303620907524374,0.0026429187863315274,0.020511651966592964,0.004118230583299923,0.0,0.0009724937335536826,1.0595079970335148,3.829356046051998,0.17193139008862668
174,2015-07-01,36.23355958,7,0.72,1.272727273,14164.9628,278.2930764,601.2002794,0.419354839,0,6861611.4010000015,1,1,Agra,7,2,33.45,Agra,25.05,72.20999,1.449997,0.7700043000000001,1574.0604,1.641766708,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,52.68023594190119,14.139232790522582,91.2212390932798,74.49967556041767,77.15736363459513,2015,0.28094054106946426,0.3153074753267423,0.0024811352368465196,0.015171292775581914,0.00040167239502287,0.0,0.00085822808096774,-2.543564593744079,10.164512904173318,0.33421980381516136,0.6657801961848386,433.8801472050689,8.236108655313865,0.12032427636570246,0.06978536246941995,0.001982422190769594,0.008205625636207834,0.0002744596571257568,0.0,0.0007780864774249954,1.750438866252238,2.3133996864423643,0.1663370011462691
175,2015-08-01,36.39472126,8,0.77,1.272727273,11331.97024,222.6344612,601.2002794,0.310344828,0,6861611.4010000015,1,1,Agra,7,2,32.77002,Agra,24.2,74.24000500000002,2.399994,0.56999207,1074.379,2.466751337,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,48.881317801453115,10.058369278891456,87.70426632401475,63.81156397017783,66.89523750427787,2015,0.30277444747499815,0.27184982633940674,0.0021391696559198946,0.016350362856574974,0.00032036100317393395,0.0,0.0009249271466245453,-2.81830690298058,7.477001971061049,0.2915846470017001,0.7084153529982998,256.776209948203,5.2530541625571665,0.12967553972727178,0.06016710719809362,0.00170919236192319,0.008843343715121594,0.00021890020867024025,0.0,0.0008385571637091381,1.9395119558345861,1.7017336864494208,0.18703463101675222
176,2015-09-01,37.48514169,9,0.67,1.272727273,11331.97024,222.6344612,601.2002794,0.24137931,0,6861611.4010000015,1,1,Agra,7,2,35.33002000000001,Agra,21.53998,46.299988,1.5,-0.47999573,939.6875,1.5749272680000002,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,41.13452007535422,9.087572799221098,73.18146735148734,63.79872230593363,66.88298791399261,2015,0.35979547013244967,0.3230468650472507,0.0025420360220732453,0.019429600284559388,0.00029609538965164343,0.0,0.0010991171822236532,-2.088659479151265,7.771232545268233,0.34641371392575865,0.6535862860742413,262.7994917268975,6.3887822501751765,0.15409712467464948,0.07149828131594618,0.0020310817987892684,0.010508796353390281,0.0002023197016456169,0.0,0.000996481279928937,1.4373807292587228,1.7686993073827357,0.18420554654271548
177,2015-10-01,58.75524279,10,0.54,1.181818182,19830.94791,389.610307,1202.400559,7.56,2,6861611.4010000015,1,1,Agra,7,2,33.84998,Agra,18.27002,33.940002,-0.16000366,-1.3099976,888.3468,1.319732883,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,50.47863928829876,15.154951235396805,85.80232734120071,97.36603060529028,99.41428981924062,2015,0.29319360026044694,0.460683199634212,0.003625087921385002,0.031665959873824104,0.0075570482391853966,0.036082779351169575,0.0008956592022841223,-1.2476633607363128,5.986704092540223,0.5405097342220601,0.4594902657779401,281.30453756807935,5.572744066286418,0.1255721500787974,0.10196061491003594,0.00289643814336308,0.017127018506556586,0.00516367291929916,0.02108523010883437,0.000812022269060117,0.8586211822586284,1.3625482599190193,0.14039966183183294
178,2015-11-01,80.00000002,11,0.56,1.181818182,28329.92559,556.5861529,1202.400559,9.275862069,2,6861611.4010000015,1,1,Agra,7,2,28.66,Agra,15.2,35.899994,-1.6100006000000002,-2.0599976000000004,850.8333,2.614515642,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,58.903698979677365,15.360890773684044,102.44650718567073,130.63885879768569,132.17249537023696,2015,0.2512578029147368,0.5639874057595468,0.004437982400712014,0.02713674342828622,0.007946021804969375,0.030921820444848064,0.0007675520991125583,-1.130954168019146,4.913769731602821,0.635197525937475,0.36480247406252514,275.03732710261295,4.669270892435886,0.10761142981310355,0.1248243971962047,0.003545939238926155,0.014677322549383002,0.005429455564108434,0.01806938687062495,0.0006958778467901243,0.7783038561394056,1.1183529858742862,0.13076685002753197
179,2015-12-01,66.67020103,12,0.64,1.272727273,28329.92559,556.5861529,1202.400559,0.774193548,2,8577014.252,1,1,Agra,7,2,23.3,Agra,7.47998,29.959991,-0.6300049,-1.7700043,594.3589,1.878781892,14.800013989184759,0.0011726449570667403,0.0004696731638877363,0.0013293860803906276,0.05045893017858637,0.9107048016934818,6.589072909427156e-09,-1.8556377439174845,0.34018322170251514,-0.0007907313696200237,6.33871126848373,0.00025953540521688763,0.00037526793730252806,0.0007190187852170544,0.03447819876931996,0.5321768624873132,5.9737832439735275e-09,1.2770190450939256,0.0774242470680947,0.0006200221698882802,58.03338510792484,18.17325861606018,97.89351159978952,139.65179159228913,141.0874905842818,2015,0.2550258607465536,0.5724454004433555,0.0045045378435618535,0.027543707181923976,0.0006731466398280025,0.03138554816334913,0.0009738286358192534,-0.9579811690053608,3.48404500398431,0.6375261689078378,0.36247383109216236,198.3938510083281,3.4186158646333404,0.1092252546822077,0.12669636113921737,0.003599116907302553,0.014897435117194763,0.00045995591992830303,0.018340369478624156,0.0008828922167237658,0.6592667139215013,0.7929537495553908,0.123601474039357
180,2001-01-01,21.05672062,1,0.5,1.181818182,25638.14168,1257.701512,3304.625247,4.032258065,19,7478303.095,1,2,Ahmedabad,8,2,27.36,Ahmedabad,9.34,23.399994,-1.6699982,-2.699997,719.8306,3.174724837,18.64644912955749,6.960972137710927e-05,0.000302893971334872,0.00028668623623174995,0.13318452581539986,0.08183694478120752,8.598442480814999e-09,-0.3620081019900532,0.29789653716026915,-0.0008023291485480313,3.9132316147340194,5.788652656504667e-05,0.00022220558229788532,0.00017267687169395516,0.05095393340606836,0.07725016033060284,5.678836837396112e-09,0.30520136467197284,0.06733600025304051,0.0005400056213226135,29.159651893874496,10.302316422462177,48.016987365286816,9.17599329964052,20.58128070096811,2001,0.639460621732405,0.0612031963024412,0.01306429195759976,0.032489776546950594,0.018417036674747145,0.05332374873684887,0.0022051620935147724,-0.2905037222443013,7.353827263179528,0.18070321231210232,0.8192967876878976,229.8797475641635,7.883487374979734,0.1342002171005362,0.05089577114428833,0.009584075209402554,0.01956924423685234,0.00704601720445272,0.050335067497488936,0.001456398150830481,0.2449175363309539,1.662245956849999,0.14903485193886626
181,2001-02-01,25.50767066,2,0.43,1.181818182,22219.72279,1090.007977,3304.625247,2.714285714,19,6730472.785,1,2,Ahmedabad,8,2,31.55,Ahmedabad,11.47,20.559998,-0.19999695,-1.9700012,914.0089,1.980127144,18.64644912955749,6.960972137710927e-05,0.000302893971334872,0.00028668623623174995,0.13318452581539986,0.08183694478120752,8.598442480814999e-09,-0.3620081019900532,0.29789653716026915,-0.0008023291485480313,3.9132316147340194,5.788652656504667e-05,0.00022220558229788532,0.00017267687169395516,0.05095393340606836,0.07725016033060284,5.678836837396112e-09,0.30520136467197284,0.06733600025304051,0.0005400056213226135,28.11957380752644,10.777268258451128,45.46187935660174,5.605518392303389,19.256481991876047,2001,0.6631127931450587,0.055004699682699866,0.01174117528238819,0.03369149833861529,0.012855844054430344,0.055296071038842,0.0020580533512575294,-0.2646870078417454,9.68293787478346,0.1706473417482332,0.8293526582517666,288.2821800416726,10.252011001835008,0.1391639731640104,0.04574118307607634,0.008613425612225906,0.020293065381385308,0.004918407884232605,0.05219684538350284,0.0013592402589800193,0.22315201112946784,2.1887139521726344,0.1502016789374967
